PlayerID,First,Last,YearID,G,AB,R,H,2B,3B,HR,AVG,RBI,SB,BB,SO,Season,Ballot
lannijo01,Johnny,Lanning,1941,278,322,17,47,11,0,1,0.145962733,17,0,11,67,11,N
lewisbu01,Buddy,Lewis,1941,1349,5261,830,1563,249,93,71,0.297091808,607,83,573,303,11,N
milnaal01,Al,Milnar,1941,208,390,41,79,15,2,4,0.202564103,29,1,15,107,10,N
newsobo01,Bobo,Newsom,1941,609,1337,86,253,28,3,1,0.189229619,102,1,17,266,29,Y
newsosk01,Skeeter,Newsome,1941,1128,3716,381,910,164,15,9,0.244886975,292,67,246,194,12,N
osterfr01,Fritz,Ostermueller,1941,399,749,60,175,22,4,0,0.23364486,62,1,35,80,17,N
peacojo01,Johnny,Peacock,1941,619,1734,175,455,74,16,1,0.262399077,194,14,183,73,11,N
peterru02,Rusty,Peters,1941,471,1222,123,289,53,16,8,0.236497545,117,9,98,199,10,N
smithed04,Eddie,Smith,1941,284,531,36,100,18,2,1,0.188323917,29,2,37,105,12,N
sundrst01,Steve,Sundra,1941,168,302,33,63,13,1,2,0.208609272,22,0,20,92,10,N
tobinji01,Jim,Tobin,1941,396,796,81,183,35,3,17,0.229899497,102,1,80,162,10,Y
turneji01,Jim,Turner,1941,238,399,32,87,16,1,1,0.218045113,22,0,8,39,10,Y
wadeja01,Jake,Wade,1941,171,216,14,36,2,0,0,0.166666667,7,0,12,81,10,N
weathro01,Roy,Weatherly,1941,811,2781,415,794,152,44,43,0.28550881,290,42,180,170,10,N
