PlayerID,First,Last,YearID,G,AB,R,H,2B,3B,HR,AVG,RBI,SB,BB,SO,Season,Ballot
battsma01,Matt,Batts,1951,546,1605,163,432,95,11,26,0.269158879,220,6,143,163,12,N
baumhfr01,Frank,Baumholtz,1951,1019,3477,450,1010,165,51,25,0.290480299,272,30,258,258,11,N
byrneto01,Tommy,Byrne,1951,377,601,73,143,26,8,14,0.237936772,98,1,38,126,15,N
coangi01,Gil,Coan,1951,918,2877,384,731,98,44,39,0.254084115,278,83,232,384,13,N
eversho01,Hoot,Evers,1951,1142,3801,556,1055,187,41,98,0.277558537,565,45,415,420,17,N
fainfe01,Ferris,Fain,1951,1151,3930,595,1139,213,30,48,0.289821883,570,46,904,261,10,N
grayte01,Ted,Gray,1951,228,370,22,59,4,1,0,0.159459459,16,0,26,123,12,N
houttar01,Art,Houtteman,1951,330,513,37,99,12,1,2,0.192982456,37,2,14,77,14,Y
kindeel01,Ellis,Kinder,1951,484,444,34,63,7,1,1,0.141891892,33,0,23,123,13,Y
konstji01,Jim,Konstanty,1951,433,202,7,33,2,0,0,0.163366337,14,0,3,41,13,N
kretllo01,Lou,Kretlow,1951,200,237,7,27,2,0,0,0.113924051,12,0,16,118,12,N
melesa01,Sam,Mele,1951,1046,3437,406,916,168,39,80,0.266511493,544,15,311,342,14,N
minnepa01,Paul,Minner,1951,265,447,46,98,19,4,6,0.219239374,43,0,33,101,10,N
mitchda01,Dale,Mitchell,1951,1127,3984,555,1244,169,61,41,0.312248996,403,45,346,119,12,N
pafkoan01,Andy,Pafko,1951,1852,6292,844,1796,264,62,213,0.285441831,976,38,561,477,18,Y
parneme01,Mel,Parnell,1951,293,668,52,132,17,2,1,0.19760479,50,2,29,94,10,N
phillja02,Jack,Phillips,1951,343,892,111,252,42,16,9,0.282511211,101,5,85,86,10,N
robined01,Eddie,Robinson,1951,1315,4282,546,1146,172,24,172,0.267631948,723,10,521,359,17,N
robinja02,Jackie,Robinson,1951,1382,4877,947,1518,273,54,137,0.31125692,734,197,740,291,10,Y
rosenal01,Al,Rosen,1951,1044,3725,603,1063,165,20,192,0.285369128,717,39,587,385,10,N
sauerha01,Hank,Sauer,1951,1399,4796,709,1278,200,19,288,0.26647206,876,11,561,714,16,Y
westlwa01,Wally,Westlake,1951,958,3117,474,848,107,33,127,0.272056465,539,19,317,453,14,N
wynnea01,Early,Wynn,1951,796,1704,136,365,59,5,17,0.214201878,173,1,141,330,23,Y
abramca01,Cal,Abrams,1952,567,1611,257,433,64,19,32,0.268777157,138,12,304,290,10,N
adamsbo03,Bobby,Adams,1952,1281,4019,591,1082,188,49,37,0.269221199,303,67,414,447,15,Y
byerlbu01,Bud,Byerly,1952,238,85,8,10,0,1,0,0.117647059,6,0,4,22,12,N
camparo01,Roy,Campanella,1952,1215,4205,627,1161,178,18,242,0.276099881,856,25,533,501,10,Y
collijo01,Joe,Collins,1952,908,2329,404,596,79,24,86,0.255903821,329,27,338,263,10,N
delsiji01,Jim,Delsing,1952,822,2461,322,627,112,21,40,0.254774482,286,15,299,251,13,N
dorisha01,Harry,Dorish,1952,324,204,16,32,7,0,0,0.156862745,4,1,8,43,12,N
ennisde01,Del,Ennis,1952,1903,7254,985,2063,358,69,288,0.284394817,1284,45,597,719,15,Y
hamnegr01,Granny,Hamner,1952,1531,5839,711,1529,272,62,104,0.261859908,708,35,351,432,18,N
hattogr01,Grady,Hatton,1952,1312,4206,562,1068,166,33,91,0.253922967,533,42,646,430,16,Y
hearnji01,Jim,Hearn,1952,403,548,44,77,7,2,9,0.140510949,36,1,33,214,14,Y
heganji01,Jim,Hegan,1952,1666,4772,550,1087,187,46,92,0.227787091,525,15,456,742,19,Y
kuzavbo01,Bob,Kuzava,1952,214,256,21,22,1,0,1,0.0859375,10,0,29,96,15,Y
meyerru01,Russ,Meyer,1952,319,484,26,55,6,2,1,0.113636364,25,0,22,146,14,N
miksied01,Eddie,Miksis,1952,1042,3053,383,722,95,17,44,0.2364887,228,52,215,313,17,Y
mossle01,Les,Moss,1952,824,2234,210,552,75,4,63,0.247090421,276,1,282,316,15,N
musiast01,Stan,Musial,1952,3026,10972,1949,3630,725,177,475,0.330842144,1951,78,1599,696,22,Y
rogovsa01,Saul,Rogovin,1952,154,300,29,54,10,0,3,0.18,24,3,19,64,10,N
silvech01,Charlie,Silvera,1952,227,482,34,136,15,2,1,0.282157676,52,2,53,32,10,N
valoel01,Elmer,Valo,1952,1806,5029,768,1420,228,73,58,0.282362299,601,110,942,284,23,Y
walkeru01,Rube,Walker,1952,608,1585,114,360,69,3,35,0.227129338,192,3,150,213,12,N
wehmehe01,Herm,Wehmeier,1952,413,633,67,124,13,3,3,0.195892575,40,0,16,166,16,N
westrwe01,Wes,Westrum,1952,919,2322,302,503,59,8,96,0.2166236,315,10,489,514,11,Y
wightbi01,Bill,Wight,1952,347,480,19,55,6,0,0,0.114583333,24,0,24,169,16,N
wilsoji02,Jim,Wilson,1952,260,546,38,99,16,0,2,0.181318681,34,0,26,108,13,N
wrighto01,Tom,Wright,1952,341,685,75,175,28,11,6,0.255474453,99,2,76,123,10,N
dobyla01,Larry,Doby,1953,1533,5348,960,1515,243,52,253,0.28328347,970,47,871,1011,14,Y
erskica01,Carl,Erskine,1953,360,588,51,92,11,0,1,0.156462585,31,0,12,120,12,Y
fitzged01,Ed,Fitz Gerald,1953,807,2086,199,542,82,10,19,0.259827421,217,9,185,235,14,N
furilca01,Carl,Furillo,1953,1806,6378,895,1910,324,56,192,0.299466918,1058,48,514,436,15,Y
grissma01,Marv,Grissom,1953,356,189,9,23,7,0,0,0.121693122,6,0,8,67,11,Y
grothjo01,Johnny,Groth,1953,1248,3808,480,1064,197,31,60,0.279411765,486,19,419,329,17,N
hackewa02,Warren,Hacker,1953,316,401,23,78,5,3,0,0.194513716,24,1,5,51,13,N
jeffcha01,Hal,Jeffcoat,1953,918,1963,249,487,95,18,26,0.248089659,188,49,114,289,13,N
kellnal01,Alex,Kellner,1953,323,643,49,138,16,1,4,0.214618974,57,0,30,106,13,N
lockmwh01,Whitey,Lockman,1953,1666,5940,836,1658,222,49,114,0.279124579,563,43,552,383,17,Y
millebo02,Bob,Miller,1953,261,223,21,41,4,0,2,0.183856502,15,0,7,64,10,N
muelldo01,Don,Mueller,1953,1245,4364,499,1292,139,37,65,0.296058662,520,11,167,146,12,N
podbibu01,Bud,Podbielan,1953,173,188,7,29,1,0,0,0.154255319,9,0,11,32,10,N
ricede01,Del,Rice,1953,1309,3826,342,908,177,20,79,0.237323576,441,2,382,522,20,Y
smallro01,Roy,Smalley,1953,872,2644,277,601,103,33,61,0.22730711,305,4,257,541,11,Y
surkoma01,Max,Surkont,1953,236,357,28,63,13,1,1,0.176470588,28,0,31,90,11,N
terwiwa01,Wayne,Terwilliger,1953,666,2091,271,501,93,10,22,0.239598278,162,31,247,296,10,N
thomsbo01,Bobby,Thomson,1953,1779,6305,903,1705,267,74,264,0.270420301,1026,38,559,804,17,Y
yosted01,Eddie,Yost,1953,2109,7346,1215,1863,337,56,139,0.253607405,683,72,1614,920,18,N
zernigu01,Gus,Zernial,1953,1234,4131,572,1093,159,22,237,0.264584846,776,15,383,755,12,N
avilabo01,Bobby,Avila,1954,1300,4620,725,1296,185,35,80,0.280519481,467,78,561,399,13,N
bauerha01,Hank,Bauer,1954,1544,5145,833,1424,229,57,164,0.276773567,703,50,521,638,14,Y
carrach01,Chico,Carrasquel,1954,1325,4644,568,1199,172,25,55,0.258182601,474,31,491,467,11,Y
chakabo01,Bob,Chakales,1954,171,96,5,26,1,1,1,0.270833333,9,0,1,10,10,N
consusa01,Sandy,Consuegra,1954,251,218,15,37,2,0,0,0.169724771,18,0,10,53,11,N
darkal01,Alvin,Dark,1954,1828,7219,1064,2089,358,72,126,0.28937526,757,59,430,534,17,Y
garcimi01,Mike,Garcia,1954,428,696,41,127,23,1,2,0.182471264,62,0,31,151,14,N
garvene01,Ned,Garver,1954,458,827,87,180,27,3,7,0.217654172,72,1,76,109,15,Y
goodmbi01,Billy,Goodman,1954,1623,5644,807,1691,299,44,19,0.299610206,591,37,669,329,17,N
hatfifr01,Fred,Hatfield,1954,722,2039,259,493,67,10,25,0.241785189,165,15,248,247,12,N
hemusso01,Solly,Hemus,1954,961,2694,459,736,137,41,51,0.273199703,263,21,456,248,12,Y
hodgegi01,Gil,Hodges,1954,2071,7030,1105,1921,295,48,370,0.273257468,1274,63,943,1137,18,Y
jenseja01,Jackie,Jensen,1954,1438,5236,810,1463,259,45,199,0.279411765,929,143,750,546,12,Y
joneswi01,Willie,Jones,1954,1691,5826,786,1502,252,33,190,0.257809818,812,40,755,541,17,N
kluszte01,Ted,Kluszewski,1954,1718,5929,848,1766,290,29,279,0.297857986,1028,20,492,365,16,Y
littldi01,Dick,Littlefield,1954,245,193,11,28,3,1,0,0.14507772,10,0,12,71,13,N
lollash01,Sherm,Lollar,1954,1752,5351,623,1415,244,14,155,0.264436554,808,20,671,453,18,N
