PlayerID,First,Last,YearID,G,AB,R,H,2B,3B,HR,AVG,RBI,SB,BB,SO,Season,Ballot
hosleti01,Tim,Hosley,1975,208,368,43,79,11,0,12,0.214673913,53,1,57,73,10,N
huttoto01,Tom,Hutton,1975,952,1655,196,410,63,7,22,0.247734139,186,15,234,140,13,N
lagrole01,Lerrin,LaGrow,1975,309,13,0,2,0,0,0,0.153846154,0,0,0,5,11,N
leebi03,Bill,Lee,1975,419,197,12,41,3,1,2,0.208121827,10,0,1,63,14,Y
lylesp01,Sparky,Lyle,1975,899,78,8,15,2,0,0,0.192307692,4,1,5,26,18,Y
maddoel01,Elliott,Maddox,1975,1029,2843,360,742,121,16,18,0.26099191,234,60,409,358,11,N
masonji01,Jim,Mason,1975,634,1584,140,322,53,12,12,0.203282828,114,2,124,316,10,N
maybejo01,John,Mayberry,1975,1620,5447,733,1379,211,19,255,0.253166881,879,20,881,810,16,Y
mayru01,Rudy,May,1975,536,341,12,42,9,0,0,0.123167155,14,0,22,164,18,Y
metzgro01,Roger,Metzger,1975,1219,4201,453,972,101,71,5,0.231373483,254,83,355,449,12,N
mondari01,Rick,Monday,1975,1986,6136,950,1619,248,64,241,0.263852673,775,98,924,1513,19,Y
moneydo01,Don,Money,1975,1720,6215,798,1623,302,36,176,0.261142397,729,80,600,866,16,Y
murcebo01,Bobby,Murcer,1975,1908,6730,972,1862,285,45,252,0.27667162,1043,127,862,841,18,Y
oatesjo01,Johnny,Oates,1975,593,1637,146,410,56,2,14,0.250458155,126,11,141,149,12,N
otisam01,Amos,Otis,1975,1998,7299,1092,2020,374,66,193,0.27675024,1007,341,757,1008,17,Y
perezto01,Tony,Perez,1975,2777,9778,1272,2732,505,79,379,0.279402741,1652,49,925,1867,23,Y
pinielo01,Lou,Piniella,1975,1747,5867,651,1705,305,41,102,0.290608488,766,32,368,541,18,Y
raderda01,Dave,Rader,1975,846,2405,254,619,107,12,30,0.257380457,235,8,245,180,10,N
reedro01,Ron,Reed,1975,754,620,42,98,16,1,0,0.158064516,38,0,13,194,20,N
richajr01,J.R.,Richard,1975,239,552,39,93,10,3,10,0.168478261,50,2,4,181,10,Y
roberda05,Dave,Roberts,1975,452,531,28,103,15,4,7,0.193973635,46,0,8,133,16,N
robinbi02,Bill,Robinson,1975,1472,4364,536,1127,229,29,166,0.258249313,641,71,263,820,17,Y
rodriau01,Aurelio,Rodriguez,1975,2017,6611,612,1570,287,46,124,0.237482983,648,35,324,943,20,N
soderer01,Eric,Soderholm,1975,894,2894,402,764,120,14,102,0.263994471,383,18,295,359,10,N
spencji01,Jim,Spencer,1975,1553,4908,541,1227,179,27,146,0.25,599,11,407,582,17,Y
stanlfr01,Fred,Stanley,1975,816,1650,197,356,38,5,10,0.215757576,120,11,196,243,15,N
torremi01,Mike,Torrez,1975,499,412,24,64,8,1,0,0.155339806,15,1,10,131,21,Y
